PortCode,IR
ZH085891,0.031723754410988875
ZH461759,0.03197038202036469
ZH480550,0.03199000997937311
ZH180976,0.032354784315988934
ZH068430,0.03250411176258268
ZH092001,0.032545878618270886
ZH353860,0.03260913115619108
ZH683526,0.03264815708170319
ZH443255,0.032657402949102646
ZH875323,0.0326608791922718
ZH289671,0.03271905401829228
ZH066501,0.03284100806583388
ZH308169,0.032869038205146195
ZH765167,0.03295175498426372
ZH760281,0.03300991950582149
ZH170145,0.03313741479061904
ZH531934,0.03339741148495059
ZH699342,0.03340952241816169
ZH441829,0.033436490586861926
ZH186117,0.03353989170279326
ZH170486,0.03359434232576312
ZH694424,0.03364736072944916
ZH100755,0.033710677036660606
ZH946837,0.03385168030719071
ZH354185,0.03393217474826517
ZH053232,0.03394496229016301
ZH826965,0.03398047465257875
ZH509426,0.03434545914552007
ZH194464,0.03435135551885615
ZH878344,0.03497730500048569
ZH760172,0.035026627513787094
ZH098783,0.03537748640799405
ZH313009,0.035413485096122924
ZH129637,0.03548202310520864
ZH752045,0.03566413672697451
ZH239299,0.03569238399720176
ZH015943,0.03578718133615066
ZH005213,0.035791687364652
ZH326627,0.03599349978750891
ZH962918,0.036167051724820855
ZH243418,0.036250304901548014
ZH471010,0.03628101348971598
ZH060557,0.03642313492711145
ZH815431,0.03646576165200523
ZH001328,0.03648785376865415
ZH743772,0.03658185610910404
ZH952840,0.03665898357583096
ZH013023,0.036853187179853
ZH934903,0.03690890584500966
ZH122976,0.036930217530832365
ZH782984,0.03697210472514295
ZH569152,0.0371255002201253
ZH167224,0.03731035527982101
ZH883642,0.03733626538715233
ZH909522,0.037447909458583346
ZH916098,0.037580749376005994
ZH826467,0.0378867183717238
ZH658011,0.03801261655593552
ZH801275,0.03805651314040313
ZH824598,0.0381757722171516
ZH159405,0.03842810613405104
ZH283189,0.03853709580728394
ZH226281,0.03863998445670431
ZH248586,0.03880479869138055
ZH105497,0.038930892167442686
ZH905605,0.038967696621722475
ZH218418,0.03902494048896905
ZH320783,0.03907245209678465
ZH676959,0.03916064158061368
ZH624401,0.03922708237107276
ZH720009,0.03951864783448747
ZH099539,0.03980043104608538
ZH150417,0.03999507963006886
ZH343846,0.040013605764633954
ZH644495,0.04003412713075209
ZH527704,0.04006309816138017
ZH009964,0.04031938286878259
ZH612474,0.040331030080857706
ZH080265,0.04071160473490867
ZH293558,0.040826947141092994
ZH172369,0.04089041249378218
ZH567729,0.0412942688696109
ZH816070,0.041496885710909606
ZH483049,0.041691639221908716
ZH878597,0.04174554815155598
ZH642312,0.04187880979509941
ZH149513,0.04196349835807827
ZH455219,0.04197392631701312
ZH734525,0.04218977091553305
ZH127176,0.04226152247209553
ZH334916,0.04230168882103846
ZH391260,0.042696212330307085
ZH390842,0.042764075618384204
ZH538996,0.04306801400740966
ZH700160,0.04311895932344126
ZH544008,0.04326459522212467
ZH914974,0.04355619486163715
ZH569033,0.04382875801462307
ZH454558,0.044122516062119733
ZH445625,0.044171414297124206
ZH779548,0.044182196382276835
ZH185636,0.044192950708877105
ZH612514,0.04420644892825404
ZH242930,0.04423272299511877
ZH456110,0.04449739347560747
ZH437561,0.044548460698676844
ZH639142,0.044806149468218835
ZH038548,0.04496711187773024
ZH929921,0.04497175594210615
ZH660249,0.04523307308616296
ZH044511,0.04524582504556252
ZH477977,0.045324585943535
ZH725262,0.04532967440616259
ZH945875,0.04535879553916552
ZH115611,0.045386038514612974
ZH127387,0.04543873610746581
ZH357540,0.04549791374641646
ZH266060,0.04563866773365133
ZH158238,0.0457689707373232
ZH903345,0.04583059922159901
ZH392113,0.04587121633713336
ZH016987,0.04589031163471047
ZH290682,0.045964223023125535
ZH870735,0.0459662093994247
ZH769346,0.045981933199504596
ZH015868,0.046024103530635505
ZH884841,0.04603350987745271
ZH024527,0.04617132453526883
ZH000466,0.04618996749486834
ZH177877,0.046274577263336183
ZH757463,0.0463088526533064
ZH400909,0.046412369417330325
ZH134245,0.04683218805481111
ZH063665,0.0469840113052215
ZH195537,0.04699746902545455
ZH477426,0.047046325943397596
ZH025103,0.047117281398558364
ZH454930,0.047197312534673144
ZH267032,0.04733362888253786
ZH817643,0.04755232002873904
ZH727770,0.047601364185458954
ZH106973,0.04761238771471435
ZH084336,0.047617281417091296
ZH406062,0.0481001693207147
ZH133308,0.04820713741081906
ZH741183,0.04836737582284027
ZH718580,0.048441515828458
ZH138060,0.04858390110567588
ZH710294,0.04862942611352386
ZH940412,0.04863780612936548
ZH001226,0.04868348950545516
ZH941210,0.04889738251348868
ZH129221,0.048970032346108715
ZH030497,0.04909101970923215
ZH024918,0.049141139993267115
ZH180172,0.049261519658406465
ZH052684,0.049363650005149896
ZH643856,0.049490212509172876
ZH531267,0.049508423728398865
ZH509136,0.04970020095060613
ZH572404,0.049793046261509384
ZH103214,0.04992315402806286
ZH650979,0.049994021950742665
ZH003937,0.05008598651853343
ZH428324,0.05012021493978509
ZH942618,0.05016979833557265
ZH330092,0.05019931154621671
ZH442107,0.050199358874557516
ZH598093,0.05028106224538487
ZH778132,0.05034218091373655
ZH793066,0.050388651915877075
ZH678515,0.050480466336255164
ZH667208,0.05053614067724354
ZH888313,0.05055193645386022
ZH187820,0.05075642079920517
ZH075565,0.05087024040790507
ZH1007207,0.05095981473241968
ZH212194,0.05137291087044854
ZH132008,0.05145198296863748
ZH361984,0.05157257190624731
ZH325127,0.05177922424186862
ZH672547,0.05223064843551138
ZH652588,0.0523952850640583
ZH490937,0.05240584362232772
ZH534177,0.05245121282173959
ZH859094,0.052472230686265706
ZH377845,0.05275656367229817
ZH099555,0.05280000606035769
ZH074074,0.052836780862269096
ZH950283,0.05287043985690415
ZH738002,0.05289727698462532
ZH157569,0.053080268536631905
ZH250825,0.05308144187043998
ZH004832,0.053088120855018656
ZH206244,0.05312163081778127
ZH737587,0.05339566649537049
ZH334367,0.05340827122074216
ZH866644,0.0536879470251337
ZH389194,0.05381657931695255
ZH417699,0.053862207094522586
ZH606318,0.05392094976434849
ZH781881,0.054105191456065856
ZH639757,0.05426307916858487
ZH738420,0.05435366745303519
ZH804718,0.05440564247555221
ZH821162,0.054425609609623726
ZH167104,0.05453863461295052
ZH136698,0.05464384627097191
ZH896105,0.054809964331273955
ZH194798,0.05497276707277857
ZH417152,0.05499120503459718
ZH277689,0.05502457915495747
ZH846950,0.05512971827853751
ZH007284,0.055321101157900246
ZH222718,0.05569068885335493
ZH365410,0.05569463792309359
ZH098279,0.05574497638718339
ZH145957,0.055999257519089816
ZH966389,0.05621014900188127
ZH001472,0.056227597166320635
ZH749254,0.05639019608011297
ZH220879,0.05653234702155827
ZH879218,0.05665875172875707
ZH159360,0.056746713285014246
ZH250947,0.05684858442322585
ZH006737,0.056967405414295076
ZH146953,0.057185811150698165
ZH585260,0.05718611194997202
ZH022536,0.057468104933018155
ZH022024,0.05769604606947881
ZH091717,0.057818149702610545
ZH796462,0.05784931499263715
ZH001248,0.058126722457082974
ZH132684,0.05817931709282888
ZH315845,0.05821871770221855
ZH003403,0.05857785064069342
ZH075920,0.05873044936259279
ZH445242,0.05875869509549741
ZH372493,0.05893974022580748
ZH911321,0.0590081400922378
ZH759911,0.05911205590039036
ZH099251,0.059229180105717066
ZH946730,0.05927985911996271
ZH593596,0.059334904646741085
ZH835585,0.05933973153189386
ZH357502,0.060073711057800905
ZH068488,0.060118825860183335
ZH744461,0.060130530566697746
ZH156188,0.06020733607313464
ZH374422,0.06028005404270529
ZH002490,0.06048370520523961
ZH688651,0.060523662889952985
ZH469469,0.06065345984659048
ZH001456,0.06075691840725615
ZH751306,0.060832486595821855
ZH569523,0.06084274909593452
ZH190188,0.06085553519885057
ZH750883,0.06096910913070945
ZH670635,0.061035726388159656
ZH332708,0.06106591032398676
ZH953872,0.06108029364357537
ZH873722,0.06133442781245073
ZH539987,0.06143215639692571
ZH179636,0.06146712087100521
ZH743598,0.06152373398403269
ZH840871,0.06180044496314433
ZH013411,0.061918520729959334
ZH563242,0.06225343545550782
ZH469723,0.06240534250996953
ZH029040,0.062449850989435035
ZH028189,0.06245334484505242
ZH813497,0.0624606465724222
ZH282942,0.0627568250320878
ZH000434,0.06292593046860215
ZH060477,0.06295439704938162
ZH092041,0.06327181353118118
ZH339177,0.06345214893827043
ZH785605,0.06373346881901039
ZH007901,0.06374131985927695
ZH253472,0.06392353633206475
ZH028140,0.06392978152092829
ZH098180,0.0639434695170837
ZH438785,0.06431622574732523
ZH000924,0.06443930275676249
ZH704372,0.06453087773577265
ZH715900,0.0648297234522198
ZH812363,0.06484109707322977
ZH027843,0.06522984661887793
ZH856526,0.06533174647035672
ZH810851,0.06553948584415797
ZH816786,0.06558534139548014
ZH099046,0.0656040955381123
ZH001207,0.06590260612884034
ZH495359,0.06596796235034776
ZH291773,0.0662189671938278
ZH169521,0.06630757234444763
ZH025007,0.06660768361967469
ZH000997,0.06663330833110091
ZH679417,0.06687557222358233
ZH221929,0.06687624615710522
ZH175880,0.06705471253389984
ZH425584,0.06718747863111706
ZH835610,0.06719562329731282
ZH842432,0.06740650892036892
ZH184887,0.06769212276520482
ZH240748,0.0678052327024422
ZH160813,0.06810450222449509
ZH025195,0.06825744134286268
ZH780875,0.06827577950554028
ZH729932,0.06832250140529661
ZH974897,0.06854557918360422
ZH252165,0.068597836744398
ZH229375,0.06873415890263812
ZH427591,0.0688569048779882
ZH029452,0.06895849643651941
ZH384113,0.06910901444143042
ZH390237,0.06924138986666188
ZH279882,0.06926869107107263
ZH025005,0.0693141925532007
ZH732009,0.06933405823185262
ZH269544,0.06958374690434918
ZH802657,0.06958399726476105
ZH125292,0.0695899764044592
ZH137166,0.06959622404521203
ZH260128,0.06978634685416747
ZH905230,0.06997613883020541
ZH166888,0.07020428017120688
ZH651966,0.07031008327954823
ZH073340,0.07055511815021312
ZH250770,0.07073122968826986
ZH337206,0.07086380989524332
ZH389495,0.07101383618259131
ZH268175,0.07113713933100357
ZH166163,0.07119228186092046
ZH036845,0.07120714806659517
ZH796801,0.07139215420119047
ZH838129,0.07148070241998883
ZH076238,0.07148232294582237
ZH596042,0.07156772375707451
ZH207612,0.07172026989464735
ZH000655,0.0719255755376657
ZH251380,0.07192862961539402
ZH572024,0.07193657451573726
ZH673274,0.0720544771186092
ZH914866,0.07208618337871144
ZH204187,0.07225840327019953
ZH774235,0.07236831322326572
ZH425616,0.07249488469461135
ZH928681,0.07249551941344981
ZH401853,0.07269994089068714
ZH713281,0.07270472805465018
ZH370976,0.07272822522492596
ZH171996,0.07278422730068683
ZH008138,0.07283856311027737
ZH001447,0.07293569814851526
ZH244655,0.07331163495954748
ZH956802,0.07332150204226831
ZH942196,0.0733735815457919
ZH411036,0.07355087522125899
ZH020493,0.0736225562281855
ZH924436,0.07367041947112109
ZH104471,0.07383564717113784
ZH137724,0.0739464906640953
ZH338345,0.07403355274087808
ZH189345,0.07408885515101256
ZH810512,0.0741309175919231
ZH762718,0.07438500919270381
ZH873361,0.07459962745382674
ZH026579,0.07460088535417568
ZH184162,0.07477304867322528
ZH489418,0.07479226827139507
ZH848543,0.0748215536567171
ZH075824,0.0749832543880613
ZH673226,0.0751792697438394
ZH824009,0.07521939823653961
ZH582185,0.07523602240941676
ZH267819,0.07530078380292302
ZH156068,0.07544079622952346
ZH829997,0.07555580283623105
ZH474031,0.07573119474547517
ZH018067,0.07574486544402084
ZH777735,0.07589175491739221
ZH301244,0.07605226909893102
ZH199429,0.07606701136492637
ZH015588,0.0761770415389506
ZH085001,0.07621839722706537
ZH558634,0.07631970431036764
ZH361668,0.07637362916089281
ZH672243,0.0764630620256801
ZH338907,0.0768778220635305
ZH117941,0.07690785092179932
ZH268971,0.07690967834720724
ZH078659,0.07712461196816853
ZH926511,0.07728037699738724
ZH880373,0.07754465434855283
ZH871170,0.07762806277418938
ZH506238,0.07767789489113222
ZH165942,0.07780912660936144
ZH693796,0.07782708132804719
ZH413829,0.07793100020703304
ZH400267,0.07793951120656187
ZH582613,0.07795860353269546
ZH313327,0.07799327615868935
ZH946627,0.07802060888228307
ZH525773,0.07802825123706912
ZH136238,0.07840723402595483
ZH675891,0.07863086628312654
ZH082393,0.07871724331805927
ZH690741,0.07883404277017138
ZH549223,0.07930886257524317
ZH063349,0.07961375568987819
ZH921645,0.07982467029718705
ZH877627,0.07986032232485578
ZH702831,0.07993498086858623
ZH091243,0.07999969309298549
ZH108945,0.0801504875592548
ZH011503,0.08016345867825235
ZH286317,0.0802232758000107
ZH240803,0.08045004487739761
ZH070515,0.08056899788840716
ZH795247,0.08060676312592122
ZH428014,0.08076598635571003
ZH008669,0.0808628337155486
ZH710332,0.08108519485689418
ZH217308,0.08137051481715202
ZH566074,0.08137375770754104
ZH051824,0.08141256268361301
ZH788470,0.08143150369191436
ZH145084,0.08152532049452116
ZH226149,0.08157219444764047
ZH060268,0.08181596292449654
ZH798087,0.08203069045658928
ZH088076,0.08204339568651609
ZH011874,0.08205435831880831
ZH249444,0.08222137203109736
ZH489321,0.0824020078156072
ZH293320,0.08258126766075945
ZH793432,0.08271252734655851
ZH005617,0.08277297930845477
ZH155235,0.08285398092328704
ZH290681,0.08289400590916912
ZH004546,0.08296906609461532
ZH968805,0.08300882307282487
ZH211025,0.08344077563318149
ZH667187,0.08364849255359587
ZH086245,0.08376865694761004
ZH529283,0.0837712364104101
ZH722090,0.0837908907434235
ZH272583,0.0838528043580938
ZH402556,0.0839292427869257
ZH358780,0.0839592604825067
ZH915618,0.08400996771460366
ZH003715,0.08404513590603703
ZH403171,0.08413941580087278
ZH333494,0.08427812011964286
ZH123640,0.0843325257936855
ZH738041,0.0843461134459959
ZH111861,0.08456696290455262
ZH075028,0.08459599165918459
ZH861002,0.08465543089372468
ZH162091,0.08497208635043998
ZH066167,0.08498078315344948
ZH156675,0.08507477657935462
ZH634562,0.08507540873691996
ZH272616,0.08512158769582752
ZH546781,0.08534197426522659
ZH455896,0.0854778541843203
ZH921326,0.08555107666886021
ZH163497,0.08562686939954613
ZH593412,0.08572105469558998
ZH300895,0.0858701274315382
ZH494276,0.08591403352984586
ZH560863,0.08625739263067946
ZH877025,0.08658858745962941
ZH119085,0.08659981788703523
ZH118909,0.08659981788703523
ZH601189,0.08686588003894283
ZH211446,0.08710885338239877
ZH492513,0.08729688691625269
ZH116084,0.08738051822551994
ZH334980,0.0876978333391296
ZH206025,0.08782954036465532
ZH018320,0.08786508545447741
ZH142751,0.08792027303818437
ZH095750,0.08802970559703152
ZH657904,0.08809526179388873
ZH379057,0.08820430534747807
ZH471525,0.08824916173381987
ZH518635,0.08827987435972011
ZH474513,0.08857282529114267
ZH001059,0.08882807471824891
ZH548207,0.08902013013733978
ZH318840,0.08902017539854712
ZH688126,0.08909814436280317
ZH587126,0.0892827186329821
ZH155067,0.08928652957914411
ZH336184,0.08935483100012871
ZH405163,0.08980909115551787
ZH636430,0.08983978580836957
ZH013265,0.08988954483975914
ZH293275,0.08990335617679035
ZH242839,0.09013439141568474
ZH622887,0.09013531251809229
ZH079629,0.09015724929761633
ZH882254,0.09031688041474742
ZH000687,0.09031940187574374
ZH075474,0.09033156296113568
ZH107138,0.09037715719587407
ZH528651,0.09039227759477599
ZH158220,0.09055280055117099
ZH020439,0.09070648543900238
ZH662720,0.09073374854632213
ZH619289,0.09073444560655884
ZH218686,0.09090211410748494
ZH929890,0.09101025928717608
ZH000979,0.09139835498865459
ZH831311,0.09143294339255453
ZH669275,0.09157004041992914
ZH916779,0.091679979553568
ZH794470,0.09189326017364466
ZH408437,0.09193161611495829
ZH443066,0.09196157087043993
ZH263087,0.09200473085679145
ZH176387,0.09200489849244173
ZH371480,0.09210452902510154
ZH462906,0.0922976792832135
ZH710337,0.09236793876449498
ZH816023,0.09244406610520056
ZH429941,0.09253127981963762
ZH669779,0.09265884630332719
ZH625197,0.09267744183308023
ZH423841,0.09283534947106428
ZH018004,0.09291703523219683
ZH169976,0.09310844592028805
ZH160307,0.09316507680584694
ZH716530,0.09333602930029261
ZH411339,0.09339295855369939
ZH850930,0.09347937591159375
ZH397970,0.09351734297881391
ZH140332,0.09356671554003596
ZH025011,0.09364443628571499
ZH183534,0.09367849575796004
ZH021907,0.09374838383032236
ZH007162,0.09438535161681057
ZH495002,0.09456225471592385
ZH830804,0.09464884034620563
ZH786750,0.09470995072455247
ZH407412,0.0947646708801605
ZH580794,0.09492708218072879
ZH950956,0.0951795774929449
ZH564903,0.09518071982530839
ZH432615,0.09541171964904724
ZH144378,0.09547783020885395
ZH077117,0.09550720878568568
ZH938231,0.09562948523649366
ZH207104,0.09578006147106616
ZH084546,0.09594016438461538
ZH821972,0.09594413983038959
ZH539230,0.09607768286209077
ZH144029,0.09609916989382666
ZH155608,0.0961808841272695
ZH510102,0.09621989069047213
ZH159221,0.0962791843319923
ZH009321,0.09638250084258485
ZH012179,0.09638681841959117
ZH701311,0.09653010084610243
ZH852461,0.0965398734819256
ZH005229,0.09659264770546248
ZH645915,0.09673958885574688
ZH537908,0.09676431287338626
ZH171212,0.09678991604644471
ZH295347,0.09685085420481288
ZH610076,0.09695557644438034
ZH718010,0.09699135480346281
ZH401101,0.09730379350999091
ZH006141,0.0973675416246206
ZH638031,0.09748269655058456
ZH149835,0.09749922367266334
ZH094938,0.09754109585242599
ZH851210,0.09757219382060942
ZH012463,0.09777332735762391
ZH271255,0.09778147860959018
ZH028884,0.09780321200644763
ZH102667,0.0978394983294836
ZH113781,0.09786916481549718
ZH296216,0.09794412813353998
ZH241439,0.0979606785648967
ZH925389,0.09816734963983749
ZH734678,0.09819207493474441
ZH099588,0.09826492414995812
ZH746610,0.09834089342330102
ZH958845,0.09848968715191446
ZH149238,0.09855098951094395
ZH687874,0.09871741791751615
ZH1006856,0.09882782642843664
ZH474751,0.09902418976544405
ZH694631,0.09908815292750395
ZH006582,0.09917264361709831
ZH591302,0.09918142052511841
ZH750063,0.09937878874370994
ZH682247,0.09948540342478507
ZH148369,0.09957827954469985
ZH376085,0.09959094493107877
ZH885979,0.09960367162434901
ZH178028,0.09993400372334163
ZH847549,0.09996591183856511
ZH233962,0.10015298235621545
ZH890583,0.10016703034104132
ZH418162,0.10029922836464347
ZH000926,0.10045611007361938
ZH140767,0.10050552804605317
ZH035419,0.10061560014307466
ZH179445,0.10066347268046517
ZH558952,0.1006960380488433
ZH614137,0.10071729790696718
ZH474898,0.10079903461681994
ZH541638,0.1008906804289726
ZH019673,0.10093223570834368
ZH142508,0.10131954715052441
ZH331916,0.10144151599818388
ZH212880,0.10144421835827082
ZH306872,0.10152727638406855
ZH112408,0.10171718841172132
ZH455681,0.10185039502358116
ZH707354,0.10199752298822964
ZH362238,0.10214118425109177
ZH022881,0.10228266952258275
ZH864702,0.10243166281006875
ZH647901,0.10243752532753822
ZH937859,0.10251951664356489
ZH092268,0.10264172091935149
ZH248772,0.10266553094591953
ZH124008,0.10278367943307219
ZH164444,0.10312110939567747
ZH202318,0.10312164788947563
ZH634969,0.10324362298355838
ZH027370,0.10329433733461642
ZH039314,0.10330141506404607
ZH426712,0.10347265372620279
ZH118950,0.10356775046922888
ZH833750,0.10371394210215727
ZH247332,0.1037240958111124
ZH391951,0.10382681374404454
ZH372857,0.10396054259331633
ZH943294,0.10401461338608457
ZH006820,0.10421416168590904
ZH239951,0.10426941080003573
ZH013808,0.10433343771611145
ZH554814,0.10435971066655278
ZH639380,0.10439971897357317
ZH016435,0.1044651336419176
ZH252481,0.10476308106036943
ZH683838,0.10500658926918748
ZH087651,0.10507263415562834
ZH883458,0.10532179664921898
ZH437875,0.10535013004531528
ZH434344,0.10549138571990674
ZH479125,0.10562536577478195
ZH094454,0.10564650767388568
ZH001696,0.1056675694331856
ZH496708,0.10570373844959416
ZH090058,0.10574730813083016
ZH005655,0.10578736816407792
ZH603177,0.10613119828291383
ZH088344,0.1062309425310606
ZH015730,0.10624676770598245
ZH147576,0.1063639245043416
ZH009063,0.10680023230874582
ZH430627,0.10683816370270535
ZH557347,0.10736608457523245
ZH184807,0.10746844421641145
ZH850058,0.1075427612392815
ZH840686,0.1075512552702321
ZH296181,0.10771315255638678
ZH472979,0.10802172392066074
ZH952640,0.10808842718454699
ZH468381,0.10809569671383139
ZH487480,0.10817052569675968
ZH143363,0.10851003444526634
ZH472899,0.1086205133982427
ZH693418,0.10862461343751387
ZH923066,0.10865476750314958
ZH102250,0.10877099137816572
ZH005503,0.10892051228305628
ZH671778,0.10898359925302412
ZH526160,0.10904960339430177
ZH063713,0.10908884836997343
ZH325617,0.1094681738892682
ZH181277,0.10952794375685933
ZH193575,0.10958245243606819
ZH432682,0.11015584703411825
ZH378285,0.11086654383925616
ZH134542,0.11092873525937116
ZH821806,0.11093773558928526
ZH821655,0.11100401029897321
ZH704484,0.11102561490199436
ZH959025,0.11115710467347767
ZH670701,0.11117214167662258
ZH333310,0.11143712649168337
ZH613275,0.11146514610981362
ZH297906,0.11160348592219343
ZH169254,0.11168708666619995
ZH796051,0.11178138446577764
ZH953805,0.1118162690633668
ZH830826,0.11191290172719275
ZH238791,0.1119382132637005
ZH128169,0.11210312849037639
ZH134939,0.1122139749775631
ZH370775,0.11221619283580685
ZH096225,0.11229356226199134
ZH487486,0.11230360869253153
ZH065447,0.11233129892753632
ZH589601,0.11243734551268765
ZH079328,0.11249430771512943
ZH849610,0.11264382598143571
ZH714723,0.11270273310814047
ZH563111,0.11288477389707395
ZH722373,0.11294148431901319
ZH013258,0.11304593559795333
ZH421758,0.11314931393314501
ZH472526,0.11315604445815748
ZH473142,0.11365646643993926
ZH459498,0.11371181394535894
ZH162794,0.1137810010877571
ZH508522,0.11378991946171181
ZH086377,0.11401628562096162
ZH807720,0.11419141916977973
ZH064249,0.11421077271939171
ZH744648,0.11421937855407797
ZH836875,0.11427184521265102
ZH017375,0.1144682354595507
ZH196167,0.1144748230939699
ZH093735,0.11474122683300911
ZH000491,0.11495960084782147
ZH751211,0.1150231140075891
ZH576873,0.11504682797408296
ZH401039,0.11511766156426323
ZH014972,0.11519056525956026
ZH431425,0.11521369098958333
ZH963914,0.1153073082413344
ZH834643,0.11531159000520645
ZH207615,0.11536763941676852
ZH866201,0.1153843251178927
ZH065483,0.11546435181062438
ZH958588,0.11551971361741871
ZH629624,0.11552183086495149
ZH622815,0.11593641638002246
ZH003676,0.11598517876469325
ZH023466,0.11609845899191708
ZH126084,0.11618009359126853
ZH512471,0.11644133074892236
ZH124571,0.11652638870198577
ZH148137,0.11655949935066413
ZH709228,0.11659320557405858
ZH424981,0.11682368175276786
ZH001659,0.11682537793512239
ZH237849,0.11693732407780136
ZH531495,0.11698025170096774
ZH490425,0.11706346347359468
ZH230597,0.11746606604131164
ZH621883,0.11763976510943928
ZH096283,0.11779793064577497
ZH155859,0.11833338106810037
ZH623589,0.11864994808763103
ZH856882,0.11886346038428151
ZH182496,0.11904235539119923
ZH874377,0.11916702691816544
ZH093531,0.1198003032271078
ZH864619,0.11998600695267579
ZH614191,0.1199869439667265
ZH137139,0.12010336530536372
ZH141960,0.12010855638115632
ZH570183,0.12056492094083966
ZH840636,0.12069023075924526
ZH956748,0.12075478254988904
ZH100797,0.12076580491557726
ZH240031,0.12092309304701022
ZH252716,0.12108629007587669
ZH805061,0.12116968661062623
ZH065217,0.12121051542431344
ZH881742,0.12139259667570344
ZH331011,0.12183027928146185
ZH776968,0.12199080371890046
ZH129136,0.12210921816447985
ZH011694,0.12222790671530903
ZH419371,0.12242914339382344
ZH423915,0.12244564137824597
ZH794481,0.1227741446442181
ZH092504,0.12282701782298484
ZH593030,0.1228682286842421
ZH632220,0.12287716180135486
ZH725459,0.12299262357281236
ZH413568,0.12322630771998763
ZH144200,0.12325805890317133
ZH380913,0.12330312114405853
ZH088799,0.1235144908477099
ZH215070,0.12364680719435622
ZH222860,0.12378264934677799
ZH574115,0.12392416508928254
ZH680565,0.12402677307871188
ZH899366,0.12403290063563205
ZH404049,0.12416332714645183
ZH630412,0.12427503178548899
ZH953305,0.12431129867846807
ZH075981,0.12432509327228902
ZH090890,0.12458027483527308
ZH236096,0.12464555043421009
ZH925025,0.12467255136912808
ZH149954,0.12468635294896409
ZH797977,0.1247157446882379
ZH085682,0.12495982423752217
ZH574044,0.12511238442683653
ZH298479,0.12511620118514183
ZH172342,0.12549198377290008
ZH1016737,0.1259740830037546
ZH412622,0.12604261176111256
ZH626542,0.126082640606867
ZH527522,0.12632385709853056
ZH012409,0.12640394209144395
ZH006134,0.12642328838419187
ZH003331,0.12657126886620465
ZH397463,0.1266267180712511
ZH121513,0.1266720003768496
ZH409565,0.1267851090197632
ZH176848,0.12703217499596636
ZH014497,0.12719668894707392
ZH301631,0.12736904428870807
ZH278640,0.12743506411595273
ZH684735,0.1274492979326253
ZH937389,0.1275954659793259
ZH303368,0.12764274693487837
ZH801080,0.12765489714444578
ZH669804,0.12767545729669846
ZH088871,0.12788761404038373
ZH140192,0.1279279777225327
ZH633190,0.1279415263869507
ZH063829,0.12802657111820429
ZH835630,0.12804119044263743
ZH194525,0.12812305342644326
ZH905175,0.12812588324557303
ZH837642,0.1283345679054937
ZH094533,0.1284581889912481
ZH140055,0.1284826113608671
ZH008726,0.12853286331137145
ZH629066,0.12854315025689025
ZH164616,0.12856794772582988
ZH561369,0.12871002961080888
ZH225991,0.12956390749838467
ZH073422,0.12989955190277125
ZH027696,0.13004848846296768
ZH810942,0.13007248301277105
ZH060236,0.1301301968117674
ZH724296,0.13024420954912788
ZH025549,0.13025547451661637
ZH009862,0.13027155744291952
ZH954331,0.13045870068057663
ZH131147,0.1304614895107525
ZH604078,0.1305100009192527
ZH331460,0.1305454220538057
ZH001314,0.13067227090584865
ZH288433,0.13069155491790652
ZH150396,0.13075859522608868
ZH125630,0.13089004381032385
ZH001753,0.1311740897210467
ZH119929,0.1312012824462859
ZH266050,0.1312185906733654
ZH445513,0.13156240653858556
ZH876618,0.13181872586874332
ZH187882,0.131845548389829
ZH149108,0.13248455858588437
ZH616776,0.13254292644314486
ZH270811,0.13265684355193158
ZH011313,0.13300839769868586
ZH750774,0.133195014227478
ZH553600,0.133316236367033
ZH655210,0.13331743609988406
ZH872464,0.13333409971918075
ZH673383,0.13336670824885902
ZH951321,0.13356792109212504
ZH321784,0.13383384741554408
ZH716163,0.13405376052249246
ZH521439,0.13411784152001216
ZH015086,0.1343017156610141
ZH889315,0.13444029126216606
ZH110752,0.13452164585408533
ZH204275,0.1345811456335991
ZH267744,0.13470263009189076
ZH068844,0.13471309664998163
ZH383100,0.1347863251642853
ZH475742,0.13522723063820832
ZH731165,0.13529006217648312
ZH542977,0.13530922511319252
ZH982675,0.1353460690056952
ZH486213,0.1353743137104192
ZH570346,0.1353915562414892
ZH677618,0.13551790408058279
ZH716457,0.135535558323226
ZH199577,0.13559114346996257
ZH006916,0.13573479395994906
ZH000300,0.13577196750159173
ZH003638,0.13594610656133307
ZH390592,0.1361024743803073
ZH382946,0.13645885352416545
ZH035369,0.1366445848828097
ZH157727,0.13668916538193507
ZH827104,0.13677183658497508
ZH117371,0.13685518519803186
ZH016016,0.13694859499170212
ZH225299,0.13714859597105059
ZH439892,0.13719013365250154
ZH030971,0.1373233605880408
ZH744518,0.1373534669519891
ZH953807,0.1373921581322243
ZH445770,0.1373946776259585
ZH742720,0.13741201912353118
ZH578818,0.13746774542270537
ZH882889,0.13760330723912548
ZH885926,0.1378205877986173
ZH083120,0.1380350465674042
ZH577630,0.13817790823959317
ZH127761,0.13828784672597244
ZH570175,0.13843880906498207
ZH000860,0.1386702618302304
ZH158102,0.13880232274415855
ZH838848,0.13883938289650177
ZH804886,0.13886669775756744
ZH458884,0.13895760885264685
ZH922458,0.1389719712943001
ZH745421,0.13898198150433833
ZH005471,0.13905989384219747
ZH811534,0.13909685687731824
ZH401833,0.13914236062892854
ZH873706,0.13914370007083787
