PortCode,IR,num_week,mean,std
ZH517390,-0.15223229928595144,106,-0.004426444082902933,0.029076904859647094
ZH927435,-0.15215457742925256,46,-0.013671634276293858,0.08985358513220391
ZH967292,-0.1520898002696561,36,-0.01402242299864994,0.09219831292951994
ZH614430,-0.15175001029374235,99,-0.0040579242758528155,0.026740850086256304
ZH742090,-0.1512231450548126,82,-0.0046493196541716655,0.030744762334406317
ZH761046,-0.15118007202306763,79,-0.0033716189938848918,0.022302006797367033
ZH950504,-0.15098347856648592,24,-0.004325818841257107,0.028650941694605497
ZH671639,-0.15079918657864283,95,-0.00791532252945219,0.05248915931866975
ZH933524,-0.15075210610468978,18,-0.011505910904849485,0.0763233841446912
ZH200792,-0.1507076929521279,122,-0.004623369932700745,0.030677730128675997
ZH022921,-0.15022052343102457,133,-0.006713497847093408,0.04469094963695813
ZH796226,-0.15014708155746562,74,-0.004276449421515991,0.028481735223599872
ZH009199,-0.15008894320639224,124,-0.01147019478470269,0.07642265006110176
ZH136332,-0.14991119689348195,128,-0.0029165639066156424,0.01945527730452303
ZH169086,-0.14976561599651023,125,-0.0026211816465119536,0.017501892066955016
ZH814734,-0.1497459845776964,70,-0.001160042147097144,0.007746732911527592
ZH695801,-0.1487597179965004,90,-0.011325330912537032,0.07613170463796834
ZH707736,-0.14845179872929626,87,-0.009054086144762868,0.06099007369572604
ZH931998,-0.1481799692155679,45,-0.0008530873860383908,0.0057571032748518405
ZH572986,-0.14781136464801223,102,-0.005238639836929055,0.03544138740213914
ZH646860,-0.14761720366260886,97,-0.005867133578289327,0.03974559490843045
ZH206258,-0.1473857653787784,121,-0.0047424158373528605,0.03217689188073861
ZH282625,-0.14728400702721212,116,-0.005190083814973066,0.035238610896932955
ZH951691,-0.14715365471249103,39,-0.005268041371680311,0.035799595884811804
ZH927054,-0.1470380856343033,46,-0.0006700565780114285,0.004557027351933284
ZH348008,-0.14697968968133057,113,-0.00904926849904962,0.061568156244373014
ZH922500,-0.14628146172490586,47,-0.0002716741823396929,0.0018572017201372941
ZH704809,-0.1462421436524264,88,-0.003540968199664837,0.02421304906525887
ZH157887,-0.14547906699261384,126,-0.010136846080750626,0.06967906991914712
ZH577170,-0.14505032704296372,102,-0.008720042578816941,0.06011735896489276
ZH167019,-0.14503459041533742,126,-0.008959521931231165,0.061775069695950924
ZH493173,-0.144989636556108,107,-0.007230471140861309,0.049868882442941125
ZH962837,-0.1441495439456731,37,-0.00650533562623958,0.04512907532119077
ZH148834,-0.14400905556134422,127,-0.009261177391993173,0.06430968771993749
ZH713133,-0.14392786444660435,86,-0.006095481814224448,0.042350950162856095
ZH801144,-0.14390848429000924,73,-0.004622043917324153,0.03211793898134355
ZH613276,-0.14385527372431858,99,-8.496480780338848e-06,5.906269933920766e-05
ZH782547,-0.14377391516698343,76,-0.004526912127613532,0.03148632436110429
ZH939248,-0.14315002319659878,43,-0.009769289282572428,0.06824511141821837
ZH921433,-0.14285133130173816,47,-0.005916625967170246,0.04141806669391715
ZH012904,-0.14279379596840253,134,-0.0015382551329855762,0.010772562789254248
ZH923248,-0.14278771514485047,47,-0.0006494235875387932,0.004548175498711411
ZH757098,-0.14251041295143563,60,-0.0049989086325763505,0.035077497349473456
ZH319238,-0.1425103261626633,114,-0.0010623099963038873,0.007454266823383393
ZH303810,-0.14238930343378803,115,-0.005241077512195844,0.03680808449655054
ZH556770,-0.1422689212910607,100,-0.008854961602058144,0.06224101175225917
ZH746592,-0.14224282830436585,81,-0.007753668302729131,0.0545100824776777
ZH290849,-0.14121292473666996,116,-0.0017521665570626817,0.012407975830329088
ZH138771,-0.14105119070431374,127,-0.004629498881182657,0.03282140943345524
ZH313621,-0.14076589898099245,115,-0.009936091945916176,0.07058593038401895
ZH251339,-0.1403994974107591,118,-0.008873059345478872,0.06319865461853791
ZH098975,-0.14036680454373826,128,-0.005390836795301192,0.038405353835788206
ZH128590,-0.1399637478271715,51,-0.0016964430911363148,0.012120589205935655
ZH097299,-0.13919066440483566,129,-0.0005841624483580654,0.004196850779151614
ZH531980,-0.13904848699807554,105,-0.001875338978688846,0.013486942714556837
ZH192869,-0.13890059517986947,123,-0.003483287388404559,0.025077555527345814
ZH492894,-0.1387592750699715,107,-0.0006380599021264375,0.004598322539554102
ZH946426,-0.13861336744248626,41,-0.004891736854256511,0.03529051306170886
ZH921252,-0.13859025214020787,47,-0.0030117865663164623,0.021731590207870626
ZH137355,-0.1384857043656974,128,-0.009011223219982843,0.06506969987448685
ZH393525,-0.13805706186679864,111,-0.00921003191638029,0.06671177694094627
ZH455261,-0.13802775020596325,108,-0.004147953190828319,0.03005158879021643
ZH779976,-0.13802478639396304,76,-0.006070809107369181,0.04398347040394122
ZH364453,-0.13781104503864125,112,-0.007624791853429051,0.05532787195170832
ZH088292,-0.13775494723973697,107,-0.011725711206996415,0.08512007330371944
ZH015323,-0.13739958522179196,117,-0.007184344194554354,0.05228796129884457
ZH276174,-0.1372468400177072,117,-0.0013145162347636655,0.00957775227898923
ZH001443,-0.13718599485937888,137,-0.0024767837686799085,0.01805420277207386
ZH384433,-0.13679593292070663,111,-0.0026600719689823414,0.019445548651831956
ZH027067,-0.13678038465499034,133,-0.010136388619905146,0.07410703402737745
ZH963740,-0.1366038072915155,37,-0.01209007565860825,0.08850467566257333
ZH322985,-0.13653665207457547,102,-0.006215208693939458,0.04552044157743629
ZH247768,-0.13620076237360168,118,-0.009056443527381344,0.0664933394611942
ZH022818,-0.13584688995224792,133,-0.005664153611773178,0.0416951290807188
ZH714119,-0.1358011672091893,86,-0.00341892686232674,0.025175975527958427
ZH165146,-0.13577533440435624,126,-0.002015940187573763,0.014847617178905531
ZH808665,-0.13571846585882938,71,-4.075412353331516e-06,3.002842927483905e-05
ZH521529,-0.13566221154831196,105,-0.005684251528523569,0.041900035858543384
ZH760934,-0.1356575928154049,79,-0.005215235921387927,0.03844411369206972
ZH421264,-0.13538099044822785,110,-0.00788633154839639,0.0582528722997655
ZH856396,-0.13538025222547279,61,-0.004616689216802614,0.03410164437508671
ZH350629,-0.13536545327616725,93,-0.009513545362761238,0.07028045289629459
ZH758468,-0.13475066855350235,79,-0.005437664313497481,0.04035352382195026
ZH797627,-0.13468248452256498,74,-0.004587974292636021,0.03406511476900578
ZH064610,-0.1345013212577541,132,-0.004033670421559429,0.029989820054105124
ZH275939,-0.13436462581120642,117,-0.010191035540753336,0.07584612005746659
ZH881951,-0.13426189835372143,56,-0.000671266663704274,0.004999681011032479
ZH918189,-0.13382369855132387,48,-0.007324124073379338,0.05472964917772318
ZH712254,-0.1337690478751948,86,-0.003997198401945264,0.02988134000680494
ZH744355,-0.1335058138103643,81,-6.091784622641544e-06,4.562935836857636e-05
ZH352680,-0.1333174904613967,113,-0.0019155219519241603,0.014368121881793275
ZH153141,-0.1332266388889325,126,-0.006288524880153657,0.04720170780106697
ZH602687,-0.13320336092053944,100,-0.002143655326871247,0.016093102396643084
ZH571237,-0.1327121393961208,75,-0.006537250734945218,0.049258875372604406
ZH206027,-0.1325716549301633,121,-0.008938222280957194,0.06742182018973597
ZH754262,-0.1324598699301914,80,-0.012297225906195967,0.09283736963260505
ZH799094,-0.13241493540938848,73,-0.007096968041229804,0.05359643169622854
ZH878244,-0.13227334088076767,57,-0.0007155601588967369,0.005409708064618621
ZH898909,-0.13212239361434414,52,-0.005074565391376345,0.038408064314885484
ZH930127,-0.1319156223648047,45,-0.004656920796218757,0.03530226907727671
ZH857067,-0.13184430929237478,61,-0.007985193201590073,0.06056532317888897
ZH800592,-0.13179235644522608,73,-0.012792038604274466,0.09706206755314324
ZH945134,-0.13166052435310607,41,-0.00468662402915045,0.035596273462964415
ZH065711,-0.1314638823060484,132,-0.004363548949914771,0.03319199823839382
ZH294191,-0.13142597633445902,116,-0.0069968865679092655,0.05323823161186384
ZH487000,-0.13131715845381306,107,-0.006773820553915264,0.0515836668541511
ZH069799,-0.13107187162953815,132,-0.0052730538853808595,0.040230247877169494
ZH209290,-0.13093829142085534,121,-0.005866201840925789,0.044801270715156466
ZH879024,-0.13092979129693383,57,-0.0002303559919103614,0.001759385619029517
ZH790759,-0.13085251190338773,75,-0.009537455759431782,0.07288706667300025
ZH864789,-0.13073300435088825,59,-0.005604658735131256,0.042871031404497634
ZH416267,-0.13028628891242644,110,-0.00161447860794502,0.012391776766549949
ZH928120,-0.13026533957434958,46,-4.487136271520984e-05,0.00034446125778223063
ZH835178,-0.12998363195666904,66,-0.007250784257583683,0.055782286957490025
ZH569988,-0.12975939279956714,102,-0.004667426093982709,0.03596985153276919
ZH135459,-0.1294442679833393,128,-0.008363509238646585,0.0646108890640337
ZH685708,-0.12943562388165827,92,-0.00634876618326165,0.04904960468275924
ZH742363,-0.129383579600938,82,-0.006280985442863134,0.048545460422688744
ZH765070,-0.12914771735326405,78,-0.0029388080903463803,0.02275540095151442
ZH207083,-0.129050226048638,90,-0.006814543592187027,0.05280535959401326
ZH546743,-0.12867237714958749,104,-0.007649970964017894,0.05945309423423844
ZH885460,-0.12853878708384298,55,-0.005214430805386775,0.040566983116042
ZH820083,-0.1280455403003336,69,-0.006186893766859526,0.04831791683137134
ZH485113,-0.12778614149936404,107,-0.0014718775042029213,0.011518287405291492
ZH691467,-0.12748097499150596,91,-0.005395297575806373,0.0423223745830769
ZH730700,-0.12744709223278788,83,-0.00776468331836818,0.06092475852007384
ZH578742,-0.1274368608563217,102,-0.006792181802572131,0.053298407987544164
ZH158792,-0.12735874127035132,126,-0.007152137712076467,0.056157415193781125
ZH006730,-0.12729008623994548,135,-0.006077461416396433,0.047744970530856926
ZH681084,-0.1271000013190952,93,-0.0034655982991501615,0.02726670545383777
ZH734355,-0.12701097803949368,83,-0.008390475767936341,0.06606102793198984
ZH932397,-0.1267424400862341,44,-0.004086583797090267,0.032243215408428325
ZH573937,-0.12671912959731002,102,-0.004977949368052451,0.03928332986401859
ZH849706,-0.1263867694757536,63,-0.0007671860921339614,0.00607014559606368
ZH663450,-0.12637170349174096,96,-0.0073227098583200844,0.057945803182107625
ZH951190,-0.1262849614498176,40,-0.00213886147348804,0.01693678684249327
ZH585810,-0.1262319788297321,101,-0.0044045947445193545,0.034892859839110085
ZH961532,-0.1261504056539491,37,-0.007491924322683038,0.05938882466406484
ZH843297,-0.12603539110247222,64,-0.010600131951256954,0.08410440796457391
ZH891875,-0.12602187724796082,45,-0.009691502664120638,0.07690333516498588
ZH345542,-0.12591960521397216,88,-0.007610955683233009,0.06044297605841358
ZH403777,-0.12577340861025074,110,-0.0005009279181813884,0.0039827808096835025
ZH825007,-0.12547569127916836,62,-0.00031344620835541446,0.002498063211766128
ZH758811,-0.12522891629389296,79,-0.0020606588647418982,0.016455136127712305
ZH426481,-0.12501631650349032,108,-0.004733421431463014,0.0378624291920396
ZH903152,-0.12494360581730908,51,-0.00489725053580261,0.03919568755653896
ZH931202,-0.12487384185427683,45,-0.004113587029934689,0.03294194339543981
ZH238976,-0.12456225245225962,118,-0.005622051058886606,0.04513446849430844
ZH119405,-0.12454104617281979,119,-0.00656757923818661,0.052734254609304365
ZH782183,-0.12452666327905985,76,-0.007716825481896407,0.06196926247516384
ZH592231,-0.12443858975503541,101,-0.004901132997575908,0.03938595742063674
ZH737446,-0.12439534483392183,82,-0.0066405194756052645,0.05338237925599959
ZH421748,-0.12428512850839021,110,-0.002917603438169353,0.023475080833765177
ZH691896,-0.12392315334259613,91,-0.0071729443241528475,0.057882196592614385
ZH027825,-0.12389241465280874,122,-0.004941304750189993,0.03988383602044816
ZH012863,-0.12358290422395651,134,-0.004918549256987505,0.039799592733911864
ZH404913,-0.12346532141529865,110,-0.006859547455403483,0.055558495104306375
ZH416143,-0.1231684489829273,110,-0.009539787798011467,0.07745317795902262
ZH829879,-0.12295473148491197,67,-0.0003842264646255224,0.003124942488875848
ZH606449,-0.12291494351794599,100,-0.006420136869911818,0.052232354229365584
ZH090981,-0.12287175314266356,129,-0.003042872164024264,0.024764619094278368
ZH591097,-0.12284781242573482,86,-0.0055612971821359545,0.0452698104453258
ZH148558,-0.12270188847217428,127,-0.006910613104796002,0.05632034837314795
ZH944622,-0.12267594480150956,42,-0.0023496023575778646,0.019152918376781493
ZH152755,-0.12266488998685593,127,-0.002164546452696236,0.017646014706638357
ZH149192,-0.12261001177111433,127,-0.005107040360600251,0.04165271894871001
ZH932379,-0.1223601518380006,44,-0.008487235119538576,0.06936273772179768
ZH372591,-0.12215106640345195,112,-0.0024177846552157468,0.019793397850740507
ZH712591,-0.12213535781521405,86,-0.00969963835363299,0.07941711988356523
ZH535309,-0.12209123933943876,105,-0.009698703497512303,0.07943816075572722
ZH888170,-0.12193041769534518,54,-0.0074003385267787224,0.060693128643823535
ZH911371,-0.12190911164093003,49,-0.011898344787363312,0.09760012707178596
ZH302759,-0.12181425367965024,115,-0.005712189709573118,0.04689262165161031
ZH969854,-0.12159253874665195,35,-0.010199675575032678,0.08388405802007753
ZH727969,-0.1215517444765793,84,-0.00917460542099802,0.07547901069215664
ZH830081,-0.12153806162984485,67,-0.0010563701910924043,0.008691682070014209
ZH829786,-0.12138648986235452,67,-0.0003773714759555756,0.0031088424781332232
ZH179643,-0.12120877470292542,125,-0.0005015304935398208,0.004137740809351785
ZH821032,-0.12106195139342936,69,-0.0006586669112870902,0.0054407425595391435
ZH867681,-0.12098643152985575,59,-0.0037954813317659284,0.031371132149056895
ZH088294,-0.12082659038759473,107,-0.00781690025186552,0.06469519852203064
ZH865646,-0.12079908786543216,34,-0.005166187001007763,0.04276677160644454
ZH776306,-0.12076701163466383,77,-0.00807914155153058,0.06689857968806126
ZH086332,-0.12055108681027474,130,-0.006836297823841399,0.05670871996865923
ZH068714,-0.12040744081971584,132,-0.004450397774586455,0.0369611524361685
ZH079304,-0.12007124597161332,131,-0.0038539822626772915,0.03209746206505121
ZH966896,-0.11996797995755111,31,-0.0053681089522176475,0.044746181056954305
ZH939532,-0.119966983956159,43,-0.010496787474056803,0.08749730240690866
ZH868382,-0.11985837017613114,59,-0.00815437019882116,0.06803338128858555
ZH958331,-0.11980563701747944,38,-0.0019238909028299147,0.016058433899476886
ZH769958,-0.11947471552893418,78,-0.003321495953342445,0.027800827469122963
ZH624700,-0.11939194404433993,99,-0.011431951720996088,0.09575144966858463
ZH968154,-0.1192696020698921,35,-0.005257522968797626,0.044080996981248524
ZH608134,-0.11911552348009462,100,-0.005669806780503979,0.04759922648916083
ZH414264,-0.11903393484009255,110,-0.005690181105731571,0.04780301611784597
ZH191121,-0.11900969634759315,91,-0.004349925575746984,0.036551018187981094
ZH815604,-0.11891689882864684,70,-0.000525281506457507,0.004417214976438384
ZH321177,-0.11877943885777553,114,-0.0006338621681136422,0.005336463736561493
ZH799994,-0.11869084003769616,73,-0.010470138030808316,0.08821353044163312
ZH069806,-0.11867224500233149,132,-0.0030171898437499397,0.025424561941089618
ZH776155,-0.1186337156328935,77,-0.0038664159667574868,0.03259120685996155
ZH927604,-0.11845744544283889,46,-0.006617987675019299,0.055868060047038405
ZH882486,-0.11832442137029667,56,-0.00510313934662115,0.04312836933848895
ZH301974,-0.11831787355618131,115,-0.0015249421378171612,0.0128885188009491
ZH733181,-0.11829167881694519,54,-0.006658278477769807,0.056286955636781565
ZH175879,-0.11818085151175807,125,-0.0026898833408631894,0.022760737517579715
ZH816167,-0.11808444019319542,70,-0.004846865884788291,0.041045762480293235
ZH092344,-0.11761127071301324,129,-0.00840088724430804,0.07142927028488022
ZH094945,-0.11760049136400406,129,-0.0066142501107729545,0.05624338839112613
ZH486679,-0.11736012369135614,107,-0.010282195327759794,0.08761234228757978
ZH028744,-0.11712215636466282,133,-0.0018381800107387578,0.015694554026272685
ZH901473,-0.117054894341328,33,-0.007478357397378227,0.06388760965066183
ZH846909,-0.11695580242525079,63,-0.0024417931334627064,0.020877913560751412
ZH619333,-0.11675642171359782,99,-0.006619882852938009,0.05669823343144677
ZH795610,-0.11644249133191596,74,-0.0005334424929899329,0.00458116695106918
ZH318106,-0.11644185745789556,114,-7.343336084103734e-06,6.306440179176139e-05
ZH086124,-0.11613541448154466,130,-0.0029360670118174577,0.02528140985180739
ZH814993,-0.1160966305200145,44,-0.004661876533953935,0.04015514070539928
ZH081870,-0.11607654330433234,130,-0.004488292170423731,0.03866665945294577
ZH140362,-0.11604328664809074,113,-0.002543464627378346,0.021918240174389213
ZH164823,-0.11587202317443643,126,-0.003941994744908511,0.03402024610353217
ZH861775,-0.11584694482234419,60,-0.008280429091260534,0.07147731952671602
